seed,dimension,poison_ratio,target,initialization,initialization_replicate,evaluator,update_rate,update_policy,coalition_mode,controlled_coalition_size,controlled_poison_count,round,agent_id,is_poisoned,reputation_share,optimization_before,marginal_contribution,positive_contribution,leave_one_out_optimization_loss,leave_one_out_engine,leave_one_out_engine_losses,contribution_share,optimization_after
0,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,0,9,False,0.3778305024468295,0.3333333333333333,0.002538837570076187,0.002538837570076187,0.004425416079660256,custom,"{""bfgs"": 0.15433233976364136, ""custom"": 0.004425416079660256}",0.41671087547428515,0.37502210440380923
0,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,0,19,False,0.36617131850435053,0.3333333333333333,0.0006684420319894948,0.0006684420319894948,0.002555020541573564,custom,"{""bfgs"": 0.02121594796578089, ""custom"": 0.002555020541573564}",0.1146258316685711,0.2239795825009522
0,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,0,16,False,0.2559981790488201,0.3333333333333333,0.0028605071517328424,0.0028605071517328424,0.004747085661316911,custom,"{""bfgs"": 0.030495433757702507, ""custom"": 0.004747085661316911}",0.4686632928571438,0.4009983130952386
0,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,1,9,False,0.3778305024468295,0.37502210440380923,-0.0005544250210126238,0.0,0.003898207076173907,custom,"{""bfgs"": 0.15544427344973372, ""custom"": 0.003898207076173907}",0.006666666666666667,0.19084438553523794
0,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,1,19,False,0.36617131850435053,0.2239795825009522,-0.0024274139820287624,0.0,0.0020052143159523957,custom,"{""bfgs"": 0.024585509955620387, ""custom"": 0.0020052143159523957}",0.006666666666666667,0.11532312458380943
0,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,1,16,False,0.2559981790488201,0.4009983130952386,0.0019430978378901882,0.0019430978378901882,0.005659923753044163,custom,"{""bfgs"": 0.036030509761796545, ""custom"": 0.005659923753044163}",0.9866666666666667,0.6938324898809527
0,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,2,9,False,0.3778305024468295,0.19084438553523794,0.007507840792338053,0.007507840792338053,0.00499933894285622,custom,"{""bfgs"": 0.011170094333967418, ""custom"": 0.00499933894285622}",0.8799847291532075,0.5354145573442227
0,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,2,19,False,0.36617131850435053,0.11532312458380943,-0.0012745123822242022,0.0,0.001028724078589803,custom,"{""bfgs"": 0.027535845878092262, ""custom"": 0.001028724078589803}",0.006666666666666667,0.06099489562523805
0,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,2,16,False,0.2559981790488201,0.6938324898809527,0.0009171355050057168,0.0009171355050057168,0.0018689938669907444,custom,"{""bfgs"": 0.013256212712086126, ""custom"": 0.0018689938669907444}",0.11334860418012581,0.40359054703053926
0,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,3,9,False,0.3778305024468295,0.5354145573442227,0.010736339570333563,0.010736339570333563,0.008687218306547123,custom,"{""bfgs"": 0.15656263299725492, ""custom"": 0.008687218306547123}",0.9866666666666667,0.7610406120054447
0,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,3,19,False,0.36617131850435053,0.06099489562523805,-0.004368347891916831,0.0,0.0013752680712204883,custom,"{""bfgs"": 0.029780855571663135, ""custom"": 0.0013752680712204883}",0.006666666666666667,0.03383078114595236
0,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,3,16,False,0.2559981790488201,0.40359054703053926,-0.004585545510053635,0.0,0.002205079135166498,bfgs,"{""bfgs"": 0.002205079135166498, ""custom"": 0.0032157144072632845}",0.006666666666666667,0.20512860684860296
0,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,4,9,False,0.3778305024468295,0.7610406120054447,0.010750517093886934,0.010750517093886934,0.004532908255991047,custom,"{""bfgs"": 0.1556581731535099, ""custom"": 0.004532908255991047}",0.9866666666666667,0.8738536393360556
0,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,4,19,False,0.36617131850435053,0.03383078114595236,-0.004365806157390276,0.0,0.001649167017516503,custom,"{""bfgs"": 0.030997401995179925, ""custom"": 0.001649167017516503}",0.006666666666666667,0.020248723906309513
0,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,4,16,False,0.2559981790488201,0.20512860684860296,-6.8296988802243885e-09,0.0,0.0016771066093924777,custom,"{""bfgs"": 0.0035281868733830057, ""custom"": 0.0016771066093924777}",0.006666666666666667,0.1058976367576348
0,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,5,9,False,0.3778305024468295,0.8738536393360556,0.010747577218959727,0.010747577218959727,0.002446606391331127,custom,"{""bfgs"": 0.1552059200430355, ""custom"": 0.002446606391331127}",0.9866666666666667,0.9302601530013612
0,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,5,19,False,0.36617131850435053,0.020248723906309513,-1.0741253693956343e-07,0.0,0.000907803021016326,custom,"{""bfgs"": 0.03160567520693832, ""custom"": 0.000907803021016326}",0.006666666666666667,0.01345769528648809
0,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,5,16,False,0.2559981790488201,0.1058976367576348,-1.7384688059778053e-08,0.0,0.0009078012104159394,custom,"{""bfgs"": 0.005496440497811115, ""custom"": 0.0009078012104159394}",0.006666666666666667,0.05628215171215074
0,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,6,9,False,0.3778305024468295,0.9302601530013612,0.01074361599360903,0.01074361599360903,0.001401310428380904,custom,"{""bfgs"": 0.1549798020235917, ""custom"": 0.001401310428380904}",0.9866666666666667,0.9584634098340139
0,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,6,19,False,0.36617131850435053,0.01345769528648809,-1.601874828338623e-07,0.0,0.0005231533892161648,custom,"{""bfgs"": 0.031909811812817525, ""custom"": 0.0005231533892161648}",0.006666666666666667,0.010062180976577378
0,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,6,16,False,0.2559981790488201,0.05628215171215074,-1.6919026772470314e-08,0.0,0.0005231513540641765,custom,"{""bfgs"": 0.05013255402944952, ""custom"": 0.0005231513540641765}",0.006666666666666667,0.0314744091894087
0,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,7,9,False,0.3778305024468295,0.9584634098340139,0.01073713150496284,0.01073713150496284,0.000874701805046059,custom,"{""bfgs"": 0.15486674301386977, ""custom"": 0.000874701805046059}",0.9866666666666667,0.9725650382503404
0,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,7,19,False,0.36617131850435053,0.010062180976577378,-1.6205012798309326e-07,0.0,0.0003308284870074885,custom,"{""bfgs"": 0.03206188011575712, ""custom"": 0.0003308284870074885}",0.006666666666666667,0.008364423821622023
0,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,7,16,False,0.2559981790488201,0.0314744091894087,-9.313225746154785e-09,0.0,0.00033082696533575176,custom,"{""bfgs"": 0.05373108625045234, ""custom"": 0.00033082696533575176}",0.006666666666666667,0.019070537928037683
0,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,8,9,False,0.3778305024468295,0.9725650382503404,0.010737132901946701,0.010737132901946701,0.0006142627626065699,custom,"{""bfgs"": 0.15481024204999894, ""custom"": 0.0006142627626065699}",0.9866663266519478,0.979615682451144
0,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,8,19,False,0.36617131850435053,0.008364423821622023,3.725290298461914e-09,3.725290298461914e-09,0.0002346618927792725,custom,"{""bfgs"": 0.032137914267226925, ""custom"": 0.0002346618927792725}",0.006667006681385604,0.0075157152515038135
0,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,8,16,False,0.2559981790488201,0.019070537928037683,-7.916241884231567e-09,0.0,0.00023466392537640785,custom,"{""bfgs"": 0.053859299029965314, ""custom"": 0.00023466392537640785}",0.006666666666666667,0.012868602297352176
0,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,9,9,False,0.3778305024468295,0.979615682451144,0.01073713166018327,0.01073713166018327,0.0004840495419091649,custom,"{""bfgs"": 0.15395053425126426, ""custom"": 0.0004840495419091649}",0.9866664399901349,0.9831410612206395
0,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,9,19,False,0.36617131850435053,0.0075157152515038135,2.4835268659303966e-09,2.4835268659303966e-09,0.00018658292955645733,custom,"{""bfgs"": 0.032175925918992425, ""custom"": 0.00018658292955645733}",0.006666893343198416,0.007091304297351115
0,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,9,16,False,0.2559981790488201,0.012868602297352176,-9.158005316763085e-09,0.0,0.00018658497030186135,custom,"{""bfgs"": 0.055580319434138194, ""custom"": 0.00018658497030186135}",0.006666666666666668,0.009767634482009423
0,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,10,9,False,0.3778305024468295,0.9831410612206395,0.01073713166018327,0.01073713166018327,0.0004189408313873213,custom,"{""bfgs"": 0.12777254744144276, ""custom"": 0.0004189408313873213}",0.9866664399901349,0.9849037506053873
0,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,10,19,False,0.36617131850435053,0.007091304297351115,2.4835268659303966e-09,2.4835268659303966e-09,0.0001625425929744051,custom,"{""bfgs"": 0.03219493355286414, ""custom"": 0.0001625425929744051}",0.006666893343198416,0.006879098820274765
0,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,10,16,False,0.2559981790488201,0.009767634482009423,-9.158005316763085e-09,0.0,0.00016254463779660867,custom,"{""bfgs"": 0.05491828917208454, ""custom"": 0.00016254463779660867}",0.006666666666666668,0.008217150574338045
0,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,11,9,False,0.3778305024468295,0.9849037506053873,0.01073713166018327,0.01073713166018327,0.00038638647612639944,custom,"{""bfgs"": 0.14892428516449507, ""custom"": 0.00038638647612639944}",0.9866664399901349,0.9857850952977611
0,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,11,19,False,0.36617131850435053,0.006879098820274765,2.4835268659303966e-09,2.4835268659303966e-09,0.00015052242468337895,custom,"{""bfgs"": 0.0322044373698, ""custom"": 0.00015052242468337895}",0.006666893343198416,0.0067729960817365905
0,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,11,16,False,0.2559981790488201,0.008217150574338045,-9.158005316763085e-09,0.0,0.00015052447154398233,custom,"{""bfgs"": 0.009778857638729687, ""custom"": 0.00015052447154398233}",0.006666666666666668,0.007441908620502357
0,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,12,9,False,0.3778305024468295,0.9857850952977611,0.010737130418419838,0.010737130418419838,0.00037010929849593855,custom,"{""bfgs"": 0.1407609673158185, ""custom"": 0.00037010929849593855}",0.9866665533283745,0.9862258243130678
0,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,12,19,False,0.36617131850435053,0.0067729960817365905,1.2417634333988792e-09,1.2417634333988792e-09,0.00014451234053786588,custom,"{""bfgs"": 0.03220918927826792, ""custom"": 0.00014451234053786588}",0.006666780004958796,0.006719888043347694
0,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,12,16,False,0.2559981790488201,0.007441908620502357,-1.0399768749294602e-08,0.0,0.00014451438841766917,custom,"{""bfgs"": 0.0009903531351908247, ""custom"": 0.00014451438841766917}",0.006666666666666667,0.0070542876435845114
0,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,13,9,False,0.3778305024468295,0.9862258243130678,0.010737130418419838,0.010737130418419838,0.0003619686095065953,custom,"{""bfgs"": 0.14548158042890386, ""custom"": 0.0003619686095065953}",0.9866665533283745,0.9862258243130678
0,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,13,19,False,0.36617131850435053,0.006719888043347694,1.2417634333988792e-09,1.2417634333988792e-09,0.0001415064434940692,custom,"{""bfgs"": 0.03221156704049168, ""custom"": 0.0001415064434940692}",0.006666780004958796,0.006719888043347694
0,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,13,16,False,0.2559981790488201,0.0070542876435845114,-1.0399768749294602e-08,0.0,0.00014150849188613766,custom,"{""bfgs"": 0.055235561741382826, ""custom"": 0.00014150849188613766}",0.006666666666666667,0.0070542876435845114
0,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,0,9,False,0.3778305024468295,0.3333333333333333,0.002538837570076187,0.002538837570076187,0.004425416079660256,custom,"{""bfgs"": 0.15433233976364136, ""custom"": 0.004425416079660256}",0.41671087547428515,0.37502210440380923
0,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,0,19,False,0.36617131850435053,0.3333333333333333,0.0006684420319894948,0.0006684420319894948,0.002555020541573564,custom,"{""bfgs"": 0.02121594796578089, ""custom"": 0.002555020541573564}",0.1146258316685711,0.2239795825009522
0,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,0,16,False,0.2559981790488201,0.3333333333333333,0.0028605071517328424,0.0028605071517328424,0.004747085661316911,custom,"{""bfgs"": 0.030495433757702507, ""custom"": 0.004747085661316911}",0.4686632928571438,0.4009983130952386
0,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,1,9,False,0.3778305024468295,0.37502210440380923,-0.0005544250210126238,0.0,0.003898207076173907,custom,"{""bfgs"": 0.15544427344973372, ""custom"": 0.003898207076173907}",0.006666666666666667,0.3541777188685713
0,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,1,19,False,0.36617131850435053,0.2239795825009522,-0.0024274139820287624,0.0,0.0020052143159523957,custom,"{""bfgs"": 0.024585509955620387, ""custom"": 0.0020052143159523957}",0.006666666666666667,0.2786564579171428
0,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,1,16,False,0.2559981790488201,0.4009983130952386,0.0019430978378901882,0.0019430978378901882,0.005659923753044163,custom,"{""bfgs"": 0.036030509761796545, ""custom"": 0.005659923753044163}",0.9866666666666667,0.3671658232142859
0,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,2,9,False,0.3778305024468295,0.3541777188685713,-0.0005664154887199402,0.0,0.0041603402604681915,custom,"{""bfgs"": 0.15488830660668754, ""custom"": 0.0041603402604681915}",0.006666666666666667,0.34375552610095234
0,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,2,19,False,0.36617131850435053,0.2786564579171428,-0.002436328601712982,0.0,0.0022797827384746336,custom,"{""bfgs"": 0.02290072896070064, ""custom"": 0.0022797827384746336}",0.006666666666666667,0.3059948956252381
0,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,2,16,False,0.2559981790488201,0.3671658232142859,0.0019341857017328339,0.0019341857017328339,0.006292407682302671,custom,"{""bfgs"": 0.03351896987571866, ""custom"": 0.006292407682302671}",0.9866666666666667,0.35024957827380965
0,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,3,9,False,0.3778305024468295,0.34375552610095234,0.0023458450256536403,0.0023458450256536403,0.0042955726234444585,custom,"{""bfgs"": 0.15461032318516446, ""custom"": 0.0042955726234444585}",0.7564766184718614,0.3385444297171428
0,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,3,19,False,0.36617131850435053,0.3059948956252381,0.0004729442298412323,0.0004729442298412323,0.0024181698472213638,custom,"{""bfgs"": 0.02205833846324077, ""custom"": 0.0024181698472213638}",0.15783534418192124,0.31966411447928567
0,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,3,16,False,0.2559981790488201,0.35024957827380965,0.00024722516536712646,0.00024722516536712646,0.002432222273330879,bfgs,"{""bfgs"": 0.002432222273330879, ""custom"": 0.004468876588722149}",0.08568803734621736,0.3417914558035715
0,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,4,9,False,0.3778305024468295,0.3385444297171428,0.0025244008284062147,0.0025244008284062147,0.004359371457392098,custom,"{""bfgs"": 0.1544713314744029, ""custom"": 0.004359371457392098}",0.41731028026798667,0.3434672953765706
0,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,4,19,False,0.36617131850435053,0.31966411447928567,0.0006540052903195221,0.0006540052903195221,0.002486595194397464,custom,"{""bfgs"": 0.02163714321451083, ""custom"": 0.002486595194397464}",0.11305353388249895,0.3067509531919865
0,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,4,16,False,0.2559981790488201,0.3417914558035715,0.00284607041006287,0.00284607041006287,0.004608821277504075,custom,"{""bfgs"": 0.031223445759986222, ""custom"": 0.004608821277504075}",0.46963618584951433,0.3497817514314429
0,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,5,9,False,0.3778305024468295,0.3434672953765706,0.0025504983495920897,0.0025504983495920897,0.004299232790411324,custom,"{""bfgs"": 0.1546026354207239, ""custom"": 0.004299232790411324}",0.41670328808483553,0.34804454492083714
0,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,5,19,False,0.36617131850435053,0.3067509531919865,0.0006775975537796815,0.0006775975537796815,0.0024219545186091192,custom,"{""bfgs"": 0.02203504175124274, ""custom"": 0.0024219545186091192}",0.11560216614561065,0.294804154001588
0,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,5,16,False,0.2559981790488201,0.3497817514314429,0.002867672747621934,0.002867672747621934,0.004476515561298724,custom,"{""bfgs"": 0.024472739970215568, ""custom"": 0.004476515561298724}",0.46769454576955377,0.35715130107757487
0,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,6,9,False,0.3778305024468295,0.34804454492083714,-0.000500655422608058,0.0,0.0042415350212223,custom,"{""bfgs"": 0.15472398819174432, ""custom"": 0.0042415350212223}",0.006666666666666667,0.34712909501198386
0,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,6,19,False,0.36617131850435053,0.294804154001588,-0.002374199451878667,0.0,0.002360922169387414,custom,"{""bfgs"": 0.022403203553300628, ""custom"": 0.002360922169387414}",0.006666666666666667,0.2971935138396677
0,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,6,16,False,0.2559981790488201,0.35715130107757487,0.001996314851567149,0.001996314851567149,0.006479069254970502,custom,"{""bfgs"": 0.03505670280633358, ""custom"": 0.006479069254970502}",0.9866666666666667,0.35567739114834845
0,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,7,9,False,0.3778305024468295,0.34712909501198386,-0.0004999016722043361,0.0,0.004253074575060105,custom,"{""bfgs"": 0.15469971763754023, ""custom"": 0.004253074575060105}",0.006666666666666667,0.34712909501198386
0,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,,7,19,False,0.36617131850435053,0.2971935138396677,-0.002372802468016744,0.0,0.0023741466307537354,custom,"{""bfgs"": 0.02232957119288905, ""custom"": 0.0023741466307537354}",0.006666666666666667,0.2971935138396677
